Protein,Protein ID,Entry Name,Gene,CTRL-1,CTRL-2,CTRL-3,PTX3-1,PTX3-2,PTX3-3,mean c,mean ptx3,FC,log2FC,P.value,Sig
sp|Q6PK04|CC137_HUMAN,Q6PK04,CC137_HUMAN,CCDC137,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q6PK18|OGFD3_HUMAN,Q6PK18,OGFD3_HUMAN,OGFOD3,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q6PKG0|LARP1_HUMAN,Q6PKG0,LARP1_HUMAN,LARP1,5.979673755,5.708517682,4.318125142,3.848567473,2.998651743,5.269969562,5.33543886,4.039062926,0.757025435,-0.40158632,0.19718015,not significant
sp|Q6PL18|ATAD2_HUMAN,Q6PL18,ATAD2_HUMAN,ATAD2,0.140236701,0.000241214,0.000253648,0.000258488,0.133515725,0.000264092,0.046910521,0.044679435,0.952439539,-0.070300582,0.97403291,not significant
sp|Q6QNY0|BL1S3_HUMAN,Q6QNY0,BL1S3_HUMAN,BLOC1S3,0.130004332,0.14685391,0.093683357,0.126344799,0.550810835,0.000264092,0.123513866,0.225806575,1.828188057,0.870414481,0.573880159,not significant
sp|Q6QNY1|BL1S2_HUMAN,Q6QNY1,BL1S2_HUMAN,BLOC1S2,1.16273317,0.860620392,0.520947917,0.986105567,1.057201215,0.939456504,0.848100493,0.994254429,1.172330917,0.229379861,0.481434482,not significant
sp|Q6R327|RICTR_HUMAN,Q6R327,RICTR_HUMAN,RICTOR,0.087057577,0.074437507,0.000253648,0.000258488,0.000256791,0.059956692,0.053916244,0.020157324,0.373863648,-1.419415895,0.371918534,not significant
sp|Q6RFH5|WDR74_HUMAN,Q6RFH5,WDR74_HUMAN,WDR74,0.048724307,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.01640639,0.00025979,0.015834705,-5.980766239,0.37422948,not significant
sp|Q6RW13|ATRAP_HUMAN,Q6RW13,ATRAP_HUMAN,AGTRAP,0.000249487,0.081209958,0.061301199,0.080292653,0.141866749,0.189791067,0.047586881,0.137316823,2.885602484,1.52887257,0.088136618,not significant
sp|Q6UB35|C1TM_HUMAN,Q6UB35,C1TM_HUMAN,MTHFD1L,9.278409953,11.29989156,11.85821439,20.54378046,12.05869695,15.25903075,10.81217197,15.95383605,1.475544054,0.561246994,0.118624382,not significant
sp|Q6ULP2|AFTIN_HUMAN,Q6ULP2,AFTIN_HUMAN,AFTPH,0.209408098,0.162160347,0.103765629,0.385262203,0.442517746,0.245339885,0.158444691,0.357706611,2.257611841,1.17479746,0.039293716,up
sp|Q6UN15|FIP1_HUMAN,Q6UN15,FIP1_HUMAN,FIP1L1,3.451222463,2.759187757,2.130550671,3.896462092,4.41846972,3.494104858,2.780320297,3.936345557,1.415788519,0.501605782,0.068117487,not significant
sp|Q6UW02|CP20A_HUMAN,Q6UW02,CP20A_HUMAN,CYP20A1,0.000249487,0.089693901,0.000253648,0.073583253,0.084775644,0.000264092,0.030065679,0.05287433,1.758627512,0.814449943,0.598070668,not significant
sp|Q6UW68|TM205_HUMAN,Q6UW68,TM205_HUMAN,TMEM205,2.191125281,2.993924097,3.544097455,2.86818378,2.174232647,3.433230028,2.909715611,2.825215485,0.970959318,-0.042517245,0.882284377,not significant
sp|Q6UWE0|LRSM1_HUMAN,Q6UWE0,LRSM1_HUMAN,LRSAM1,0.956018787,0.678239102,0.702279968,0.963741706,0.800580415,0.329257124,0.778845952,0.697859748,0.896017686,-0.158400885,0.719332474,not significant
sp|Q6UWI4|SHSA2_HUMAN,Q6UWI4,SHSA2_HUMAN,SHISA2,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q6UWP2|DHR11_HUMAN,Q6UWP2,DHR11_HUMAN,DHRS11,0.062016896,0.089557672,0.000253648,0.052759354,0.000256791,0.000264092,0.050609405,0.017760079,0.350924475,-1.510767524,0.358291528,not significant
sp|Q6UWP7|LCLT1_HUMAN,Q6UWP7,LCLT1_HUMAN,LCLAT1,0.000249487,0.08353317,0.089512883,0.084053543,0.000256791,0.000264092,0.05776518,0.028191475,0.488035791,-1.03494114,0.502007395,not significant
sp|Q6UX04|CWC27_HUMAN,Q6UX04,CWC27_HUMAN,CWC27,0.186066371,0.387293279,0.685909328,0.474097533,0.542048261,0.430638229,0.419756326,0.482261341,1.148907857,0.200263098,0.695980696,not significant
sp|Q6UXH1|CREL2_HUMAN,Q6UXH1,CREL2_HUMAN,CRELD2,5.678940181,5.718789737,4.648549199,4.457896111,5.019209571,4.221642102,5.348759706,4.566249261,0.853702449,-0.228194777,0.13777424,not significant
sp|Q6UXN9|WDR82_HUMAN,Q6UXN9,WDR82_HUMAN,WDR82,2.734482886,3.85004145,0.838333379,4.966115086,0.341405205,1.069949756,2.474285905,2.125823349,0.859166414,-0.218990497,0.846121058,not significant
sp|Q6UXV4|MIC27_HUMAN,Q6UXV4,MIC27_HUMAN,APOOL,0.191473512,0.000241214,1.664686764,2.18251518,0.000256791,0.182990882,0.618800497,0.788587618,1.274381035,0.349796703,0.855545947,not significant
sp|Q6VN20|RBP10_HUMAN,Q6VN20,RBP10_HUMAN,RANBP10,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q6VY07|PACS1_HUMAN,Q6VY07,PACS1_HUMAN,PACS1,0.296476698,0.41696158,0.352580989,0.16832255,0.161762215,0.10635383,0.355339756,0.145479532,0.409409669,-1.288382921,0.006297488,down
sp|Q6WCQ1|MPRIP_HUMAN,Q6WCQ1,MPRIP_HUMAN,MPRIP,3.321315624,1.465608954,1.18669234,2.660607057,2.530476789,1.569317194,1.991205639,2.253467013,1.131709839,0.17850411,0.745223737,not significant
sp|Q6WKZ4|RFIP1_HUMAN,Q6WKZ4,RFIP1_HUMAN,RAB11FIP1,10.07131581,4.610479039,17.08113024,4.688419771,4.854631224,27.4730133,10.5876417,12.3386881,1.165385876,0.220807732,0.844764739,not significant
sp|Q6XQN6|PNCB_HUMAN,Q6XQN6,PNCB_HUMAN,NAPRT,0.575781173,1.413813223,1.166482893,0.000258488,0.185680032,0.264811687,1.052025763,0.150250069,0.142819762,-2.807732477,0.025828995,down
sp|Q6XZF7|DNMBP_HUMAN,Q6XZF7,DNMBP_HUMAN,DNMBP,0.000249487,0.000241214,0.000253648,0.200415033,0.281812095,0.320756267,0.000248116,0.267661132,1078.77272,10.07517523,0.001654895,up
sp|Q6Y7W6|GGYF2_HUMAN,Q6Y7W6,GGYF2_HUMAN,GIGYF2,3.903724028,3.132667378,2.715536527,3.329529379,2.871797722,2.229294986,3.250642644,2.810207362,0.864508243,-0.210048374,0.403742244,not significant
sp|Q6YHK3|CD109_HUMAN,Q6YHK3,CD109_HUMAN,CD109,0.000249487,0.000241214,0.000253648,0.000258488,0.041180315,0.000264092,0.000248116,0.013900965,56.02599721,5.808024518,0.373486528,not significant
sp|Q6YHU6|THADA_HUMAN,Q6YHU6,THADA_HUMAN,THADA,1.051404948,0.627050543,1.306840192,0.97414779,0.850155266,0.473703043,0.995098561,0.766002033,0.769775038,-0.377491205,0.409403366,not significant
sp|Q6YN16|HSDL2_HUMAN,Q6YN16,HSDL2_HUMAN,HSDL2,0.511744721,0.290124441,1.786970728,0.420853007,2.374934407,1.464036682,0.86294663,1.419941365,1.645456759,0.718488115,0.489247537,not significant
sp|Q6ZMI0|PPR21_HUMAN,Q6ZMI0,PPR21_HUMAN,PPP1R21,0.078153112,0.11565157,0.345678141,0.308738914,0.06250294,0.110627144,0.179827608,0.160622999,0.893205451,-0.16293604,0.872815615,not significant
sp|Q6ZNB6|NFXL1_HUMAN,Q6ZNB6,NFXL1_HUMAN,NFXL1,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q6ZRP7|QSOX2_HUMAN,Q6ZRP7,QSOX2_HUMAN,QSOX2,0.000249487,0.000241214,4.896425078,0.000258488,0.026315061,0.156977133,1.63230526,0.061183561,0.037482916,-4.737623004,0.39042104,not significant
sp|Q6ZRV2|FA83H_HUMAN,Q6ZRV2,FA83H_HUMAN,FAM83H,0.000249487,0.000241214,0.000253648,0.000258488,0.022952823,0.000264092,0.000248116,0.007825134,31.53816691,4.979026904,0.373153938,not significant
sp|Q6ZS17|RIPR1_HUMAN,Q6ZS17,RIPR1_HUMAN,RIPOR1,0.000249487,0.131109449,0.000253648,0.06269006,0.060807998,0.034693935,0.043870861,0.052730664,1.201951882,0.265379141,0.852045533,not significant
sp|Q6ZSJ8|CA122_HUMAN,Q6ZSJ8,CA122_HUMAN,C1orf122,0.223615153,0.356287413,0.000253648,0.867356428,1.027691567,0.000264092,0.193385405,0.631770696,3.266899572,1.707922105,0.261521361,not significant
sp|Q6ZSR9|YJ005_HUMAN,Q6ZSR9,YJ005_HUMAN,,0.75035784,0.423420349,0.964202031,0.964034349,1.014291805,0.291147627,0.712660073,0.75649126,1.061503638,0.086109315,0.883683233,not significant
sp|Q6ZSZ5|ARHGI_HUMAN,Q6ZSZ5,ARHGI_HUMAN,ARHGEF18,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q6ZUT6|CCD9B_HUMAN,Q6ZUT6,CCD9B_HUMAN,CCDC9B,1.457337065,0.952649476,0.630511768,0.589326408,1.460308494,1.124562576,1.013499436,1.058065826,1.043972782,0.062084099,0.904713046,not significant
sp|Q6ZXV5|TMTC3_HUMAN,Q6ZXV5,TMTC3_HUMAN,TMTC3,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q6ZYL4|TF2H5_HUMAN,Q6ZYL4,TF2H5_HUMAN,GTF2H5,0.000249487,0.000241214,0.000253648,0.218790664,0.195700835,0.246314197,0.000248116,0.220268565,887.7632616,9.794031196,0.0001139,up
sp|Q709C8|VP13C_HUMAN,Q709C8,VP13C_HUMAN,VPS13C,0.084235705,0.000241214,0.000253648,0.153898994,0.313511863,0.000264092,0.028243522,0.15589165,5.519554106,2.464551724,0.248822312,not significant
sp|Q70E73|RAPH1_HUMAN,Q70E73,RAPH1_HUMAN,RAPH1,0.928049892,0.958328086,1.209237676,0.892172639,1.26762218,1.127840262,1.031871885,1.09587836,1.062029479,0.086823812,0.673876479,not significant
sp|Q70UQ0|IKIP_HUMAN,Q70UQ0,IKIP_HUMAN,IKBIP,9.184644745,11.33460098,7.749528991,13.01947431,14.03088993,15.63499489,9.422924905,14.22845304,1.509982642,0.594531965,0.020401381,up
sp|Q712K3|UB2R2_HUMAN,Q712K3,UB2R2_HUMAN,UBE2R2,2.159942627,1.960304338,1.581903974,2.368711222,5.134852979,2.120103883,1.90071698,3.207889361,1.687725945,0.755080657,0.253503006,not significant
sp|Q71DI3|H32_HUMAN,Q71DI3,H32_HUMAN,H3C15,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q71RC2|LARP4_HUMAN,Q71RC2,LARP4_HUMAN,LARP4,2.109744978,2.465845299,1.276841896,2.678725449,2.184974691,1.984698745,1.950810724,2.282799628,1.170179967,0.226730425,0.461721893,not significant
sp|Q71SY5|MED25_HUMAN,Q71SY5,MED25_HUMAN,MED25,0.185996777,0.150749926,0.20462594,0.191155786,0.213653735,0.205190714,0.180457548,0.203333412,1.126765903,0.172187812,0.25209285,not significant
sp|Q71UM5|RS27L_HUMAN,Q71UM5,RS27L_HUMAN,RPS27L,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q75N03|HAKAI_HUMAN,Q75N03,HAKAI_HUMAN,CBLL1,0.000249487,0.045071257,0.000253648,0.000258488,0.000256791,0.000264092,0.015191464,0.00025979,0.017101073,-5.869769349,0.374137335,not significant
sp|Q76FK4|NOL8_HUMAN,Q76FK4,NOL8_HUMAN,NOL8,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q7KZ85|SPT6H_HUMAN,Q7KZ85,SPT6H_HUMAN,SUPT6H,0.861990204,1.47625439,1.151799997,0.86830094,1.135393703,0.761738144,1.163348197,0.921810929,0.792377494,-0.335740191,0.312847951,not significant
sp|Q7KZF4|SND1_HUMAN,Q7KZF4,SND1_HUMAN,SND1,45.40099478,44.30409609,54.15878433,46.52100433,42.2756312,48.98539389,47.95462507,45.92734314,0.957724997,-0.062316638,0.611290976,not significant
sp|Q7KZI7|MARK2_HUMAN,Q7KZI7,MARK2_HUMAN,MARK2,0.000249487,1.726895616,0.000253648,0.122647635,0.141669441,0.993848566,0.575799584,0.419388547,0.728358546,-0.457279281,0.8198474,not significant
sp|Q7KZN9|COX15_HUMAN,Q7KZN9,COX15_HUMAN,COX15,0.000249487,0.045270154,0.000253648,0.000258488,0.000256791,0.082936549,0.015257763,0.027817276,1.823155596,0.866437693,0.709436559,not significant
sp|Q7L014|DDX46_HUMAN,Q7L014,DDX46_HUMAN,DDX46,9.33889132,9.865072156,11.46251309,10.49904835,9.965149222,10.62696763,10.22215886,10.36372173,1.013848628,0.019842268,0.8429686,not significant
sp|Q7L099|RUFY3_HUMAN,Q7L099,RUFY3_HUMAN,RUFY3,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q7L0Y3|TM10C_HUMAN,Q7L0Y3,TM10C_HUMAN,TRMT10C,3.591838414,3.740811406,3.619900344,3.526460832,3.670209897,3.781987096,3.650850055,3.659552608,1.002383706,0.003434869,0.925081791,not significant
sp|Q7L1Q6|5MP2_HUMAN,Q7L1Q6,5MP2_HUMAN,BZW1,13.12011377,12.14801163,12.35878303,13.99295107,11.45877167,17.34885155,12.54230281,14.2668581,1.137499095,0.185865398,0.375548963,not significant
sp|Q7L266|ASGL1_HUMAN,Q7L266,ASGL1_HUMAN,ASRGL1,1.025497015,0.803388311,0.597616195,1.024336945,1.227741857,1.071937233,0.80883384,1.108005345,1.369880054,0.454049577,0.095993394,not significant
sp|Q7L2E3|DHX30_HUMAN,Q7L2E3,DHX30_HUMAN,DHX30,3.902768965,3.405214595,1.232309596,4.484889171,2.101134006,1.147546018,2.846764385,2.577856398,0.905539079,-0.143151193,0.844741864,not significant
sp|Q7L2H7|EIF3M_HUMAN,Q7L2H7,EIF3M_HUMAN,EIF3M,12.64746733,9.759379892,9.310981759,11.52786753,8.606003784,12.09306129,10.57260966,10.74231087,1.016051024,0.022972853,0.915572221,not significant
sp|Q7L2J0|MEPCE_HUMAN,Q7L2J0,MEPCE_HUMAN,MEPCE,0.057031047,0.000241214,0.060995957,0.000258488,0.057562396,0.164263428,0.039422739,0.074028104,1.877802133,0.909045052,0.541463389,not significant
sp|Q7L4I2|RSRC2_HUMAN,Q7L4I2,RSRC2_HUMAN,RSRC2,0.561578877,0.55282977,0.48079866,0.676617087,0.787231026,0.730368574,0.531735769,0.731405562,1.375505665,0.459962081,0.008167479,not significant
sp|Q7L523|RRAGA_HUMAN,Q7L523,RRAGA_HUMAN,RRAGA,0.150850637,0.000241214,0.000253648,0.000258488,0.000256791,0.204225036,0.0504485,0.068246772,1.352800819,0.435949438,0.843496499,not significant
sp|Q7L576|CYFP1_HUMAN,Q7L576,CYFP1_HUMAN,CYFIP1,2.150510145,2.062611078,3.576346828,2.778067632,2.496636194,3.493126327,2.59648935,2.922610051,1.125600631,0.170695042,0.599862922,not significant
sp|Q7L592|NDUF7_HUMAN,Q7L592,NDUF7_HUMAN,NDUFAF7,0.799649365,0.503009753,0.196997249,0.641420144,0.767620829,0.837950139,0.499885456,0.748997037,1.498337327,0.58336246,0.245564939,not significant
sp|Q7L5D6|GET4_HUMAN,Q7L5D6,GET4_HUMAN,GET4,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q7L5N1|CSN6_HUMAN,Q7L5N1,CSN6_HUMAN,COPS6,6.23523958,4.121645214,6.030828911,6.541182521,6.442079213,6.479045538,5.462571235,6.487435757,1.187615773,0.248068159,0.202831025,not significant
sp|Q7L5N7|PCAT2_HUMAN,Q7L5N7,PCAT2_HUMAN,LPCAT2,0.564185464,0.72978164,0.915605576,0.685419427,0.757185025,0.914387731,0.736524227,0.785664061,1.066718558,0.093179587,0.707615753,not significant
sp|Q7L5Y9|MAEA_HUMAN,Q7L5Y9,MAEA_HUMAN,MAEA,0.000249487,0.000241214,0.080950625,0.000258488,0.000256791,0.000264092,0.027147109,0.00025979,0.009569724,-6.70730699,0.374131477,not significant
sp|Q7L7X3|TAOK1_HUMAN,Q7L7X3,TAOK1_HUMAN,TAOK1,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q7L8J4|3BP5L_HUMAN,Q7L8J4,3BP5L_HUMAN,SH3BP5L,0.000249487,0.000241214,0.000253648,0.065001363,0.067530891,0.000264092,0.000248116,0.044265449,178.4060246,7.479020524,0.116166251,not significant
sp|Q7L9L4|MOB1B_HUMAN,Q7L9L4,MOB1B_HUMAN,MOB1B,2.586208388,2.342437191,3.583907717,3.071581935,2.910225514,3.51549701,2.837517765,3.165768153,1.115682232,0.157926178,0.47881876,not significant
sp|Q7LBC6|KDM3B_HUMAN,Q7LBC6,KDM3B_HUMAN,KDM3B,0.000249487,0.092135517,0.000253648,0.000258488,0.394139653,0.306363326,0.030879551,0.233587156,7.564460966,2.919237281,0.1753812,not significant
sp|Q7LG56|RIR2B_HUMAN,Q7LG56,RIR2B_HUMAN,RRM2B,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q7LGA3|HS2ST_HUMAN,Q7LGA3,HS2ST_HUMAN,HS2ST1,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q7RTP6|MICA3_HUMAN,Q7RTP6,MICA3_HUMAN,MICAL3,0.535571333,0.307705787,0.000253648,0.240527304,0.148084355,0.160567577,0.281176923,0.183059745,0.651048257,-0.619163613,0.567726637,not significant
sp|Q7RTV0|PHF5A_HUMAN,Q7RTV0,PHF5A_HUMAN,PHF5A,3.75055162,2.702220997,2.338158495,3.082632333,1.937012413,3.343465773,2.930310371,2.787703506,0.95133387,-0.071976351,0.825186597,not significant
sp|Q7Z2K6|ERMP1_HUMAN,Q7Z2K6,ERMP1_HUMAN,ERMP1,0.000249487,0.000241214,0.000253648,0.150206063,0.000256791,0.000264092,0.000248116,0.050242315,202.4949936,7.66174243,0.373795112,not significant
sp|Q7Z2K8|GRIN1_HUMAN,Q7Z2K8,GRIN1_HUMAN,GPRIN1,0.650781167,0.285386222,0.305987776,0.236730675,0.858057947,0.559366626,0.414051722,0.551385083,1.331681657,0.413249242,0.557749725,not significant
sp|Q7Z2T5|TRM1L_HUMAN,Q7Z2T5,TRM1L_HUMAN,TRMT1L,0.459434453,0.299244748,0.56011129,0.186729311,0.335833584,0.396336762,0.43959683,0.306299886,0.696774555,-0.521236156,0.246299428,not significant
sp|Q7Z2W4|ZCCHV_HUMAN,Q7Z2W4,ZCCHV_HUMAN,ZC3HAV1,1.924881241,3.492853854,2.373940288,2.115543254,1.716946148,2.170169346,2.597225128,2.000886249,0.770393844,-0.37633192,0.288445723,not significant
sp|Q7Z2W9|RM21_HUMAN,Q7Z2W9,RM21_HUMAN,MRPL21,0.007626644,0.177801451,0.208132523,0.150698854,0.101979095,0.2286637,0.131186873,0.160447216,1.223043229,0.290475397,0.707115229,not significant
sp|Q7Z2Z2|EFL1_HUMAN,Q7Z2Z2,EFL1_HUMAN,EFL1,5.388131929,1.010834465,1.212758661,1.446945522,5.806935464,6.347635077,2.537241685,4.533838688,1.786916365,0.837472112,0.39710742,not significant
sp|Q7Z309|PBIR2_HUMAN,Q7Z309,PBIR2_HUMAN,PABIR2,0.000249487,0.000241214,0.000253648,0.000258488,0.412310579,0.000264092,0.000248116,0.137611053,554.6231123,9.115363927,0.37385979,not significant
sp|Q7Z392|TPC11_HUMAN,Q7Z392,TPC11_HUMAN,TRAPPC11,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q7Z3B4|NUP54_HUMAN,Q7Z3B4,NUP54_HUMAN,NUP54,2.620673206,3.738869746,3.383823842,3.873410446,3.453674663,3.441606672,3.247788931,3.589563927,1.10523313,0.144350714,0.395158043,not significant
sp|Q7Z3D4|LYSM3_HUMAN,Q7Z3D4,LYSM3_HUMAN,LYSMD3,0.190255414,0.116585247,0.138835141,0.114098925,0.179174009,0.204191972,0.148558601,0.165821635,1.116203536,0.158600121,0.643980964,not significant
sp|Q7Z3D6|GLUCM_HUMAN,Q7Z3D6,GLUCM_HUMAN,DGLUCY,0.155262689,0.104739103,0.020992944,0.196203287,0.133598232,0.103627263,0.093664912,0.144476261,1.542480077,0.625251855,0.346943927,not significant
sp|Q7Z3E2|CC186_HUMAN,Q7Z3E2,CC186_HUMAN,CCDC186,0.000249487,0.000241214,0.000253648,0.165969449,0.173706201,0.000264092,0.000248116,0.113313247,456.6940266,8.83508411,0.116285964,not significant
sp|Q7Z3J2|VP35L_HUMAN,Q7Z3J2,VP35L_HUMAN,VPS35L,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q7Z3K3|POGZ_HUMAN,Q7Z3K3,POGZ_HUMAN,POGZ,0.732790145,0.246819053,0.741454146,0.321169812,0.308866216,0.401803388,0.573687781,0.343946472,0.59953599,-0.738081734,0.238649562,not significant
sp|Q7Z3T8|ZFY16_HUMAN,Q7Z3T8,ZFY16_HUMAN,ZFYVE16,0.292339853,0.000241214,0.046593716,0.204888132,0.248737438,0.02819079,0.113058261,0.160605453,1.420554782,0.506454469,0.695424691,not significant
sp|Q7Z3U7|MON2_HUMAN,Q7Z3U7,MON2_HUMAN,MON2,0.092004126,0.299780228,0.279713165,0.32975291,0.170697197,0.05463293,0.223832506,0.185027679,0.826634531,-0.274678463,0.727047051,not significant
sp|Q7Z417|NUFP2_HUMAN,Q7Z417,NUFP2_HUMAN,NUFIP2,1.637763492,1.342297392,0.319872159,1.172803027,2.173653364,0.942042743,1.099977681,1.429499711,1.29957156,0.378036077,0.58124381,not significant
sp|Q7Z422|SZRD1_HUMAN,Q7Z422,SZRD1_HUMAN,SZRD1,1.252097418,1.563319276,0.928865905,1.308530268,2.475401678,1.32134803,1.2480942,1.701759992,1.363486821,0.447300755,0.34893082,not significant
sp|Q7Z434|MAVS_HUMAN,Q7Z434,MAVS_HUMAN,MAVS,11.23975413,10.73033433,9.72589782,12.88455966,14.36554998,12.62579764,10.56532876,13.29196909,1.258074348,0.331217183,0.017702454,not significant
sp|Q7Z460|CLAP1_HUMAN,Q7Z460,CLAP1_HUMAN,CLASP1,0.725918278,1.136391661,1.29407604,1.117359997,0.649675538,0.606296736,1.05212866,0.791110757,0.751914464,-0.411359542,0.329790149,not significant
sp|Q7Z478|DHX29_HUMAN,Q7Z478,DHX29_HUMAN,DHX29,0.394187612,0.792977964,0.76900881,0.525400761,0.350097309,0.520812572,0.652058129,0.465436881,0.713796608,-0.486415049,0.257422302,not significant
sp|Q7Z4G1|COMD6_HUMAN,Q7Z4G1,COMD6_HUMAN,COMMD6,0.408670477,0.571420361,0.000253648,0.509208494,0.000256791,0.540237065,0.326781495,0.349900783,1.070748461,0.098619604,0.929051028,not significant
sp|Q7Z4G4|TRM11_HUMAN,Q7Z4G4,TRM11_HUMAN,TRMT11,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q7Z4H3|HDDC2_HUMAN,Q7Z4H3,HDDC2_HUMAN,HDDC2,1.513835311,1.806502734,1.28376488,2.150875666,1.880368124,2.927156841,1.534700975,2.319466877,1.511347758,0.595835659,0.087329903,not significant
sp|Q7Z4H7|HAUS6_HUMAN,Q7Z4H7,HAUS6_HUMAN,HAUS6,0.000249487,0.000241214,1.661693242,1.102320536,1.595947794,0.611874166,0.554061314,1.103380832,1.991441747,0.993813279,0.427327642,not significant
sp|Q7Z4H8|PLGT3_HUMAN,Q7Z4H8,PLGT3_HUMAN,POGLUT3,0.41602692,0.335668772,0.290016126,0.182420076,0.195391954,0.699972302,0.347237273,0.359261444,1.034628112,0.049112297,0.94832161,not significant
sp|Q7Z4Q2|HEAT3_HUMAN,Q7Z4Q2,HEAT3_HUMAN,HEATR3,1.016251887,0.67931741,0.959223109,1.108213348,0.987064307,0.858861855,0.884930802,0.98471317,1.112757255,0.154138907,0.474621248,not significant
sp|Q7Z4R8|CF120_HUMAN,Q7Z4R8,CF120_HUMAN,C6orf120,0.000249487,0.053319576,0.124168014,0.000258488,0.000256791,0.141530064,0.059245692,0.047348448,0.799188022,-0.323393134,0.850557656,not significant
sp|Q7Z4S6|KI21A_HUMAN,Q7Z4S6,KI21A_HUMAN,KIF21A,7.280107065,6.973029203,7.889988943,9.394141722,10.83747016,7.343106117,7.381041737,9.191572666,1.245294769,0.316487278,0.159437482,not significant
sp|Q7Z4V5|HDGR2_HUMAN,Q7Z4V5,HDGR2_HUMAN,HDGFL2,8.153641536,6.405067417,5.992763592,4.821521803,5.895201671,4.531122681,6.850490848,5.082615385,0.741934483,-0.430636301,0.086487449,not significant
sp|Q7Z4W1|DCXR_HUMAN,Q7Z4W1,DCXR_HUMAN,DCXR,0.132053367,0.908502214,0.196709284,0.37103793,0.386460658,0.000264092,0.412421622,0.25258756,0.612449849,-0.707336382,0.597317091,not significant
sp|Q7Z589|EMSY_HUMAN,Q7Z589,EMSY_HUMAN,EMSY,0.000249487,0.000241214,0.03783486,0.000258488,0.000256791,0.000264092,0.012775187,0.00025979,0.020335541,-5.619852849,0.374396035,not significant
sp|Q7Z5G4|GOGA7_HUMAN,Q7Z5G4,GOGA7_HUMAN,GOLGA7,0.000249487,0.000241214,0.141617279,0.000258488,0.000256791,0.000264092,0.047369327,0.00025979,0.005484358,-7.510461605,0.374032542,not significant
sp|Q7Z5K2|WAPL_HUMAN,Q7Z5K2,WAPL_HUMAN,WAPL,0.080167141,0.000241214,0.072959075,0.136680891,0.322409781,0.234310971,0.051122477,0.231133881,4.521179256,2.176699119,0.038766955,up
